LSC,EC,St#,Street Name,Abbr,Dir,Municipality,Community,List Price,Type,Style,BR,(+),Wr,Fam,Kit,Gar Type,(A/C),Heat,Contract Date ,List Brokerage,Co-Op Brokerage,CB Com,MLS #
New,,26 Anndale Rd,,,,Toronto E06,Birchcliffe-Cliffside,"$1,749,000",Detached,1 1/2 Storey,3,2,2,N,1,Detached,Central Air,Gas,1/4/2022,UNION REALTY BRO...,416-686-9618,2.5%+Hst,E5463544
New,,505/507 Old Weston Rd,,,,Toronto W02,Junction Area,"$1,790,000",Vacant Land,,4,,6,,1,Attached,Central Air,Gas,1/8/2022,SUTTON GROUP QUA...,905-822-5000,2.50%,W5467831
New,,75 Shilton Rd,,,,Toronto E07,Agincourt South-Malvern West,"$1,799,900",Detached,Sidesplit 3,4,2,3,Y,1,Attached,Central Air,Gas,1/5/2022,TARGET ONE REALT...,647-999-9797,2% + Hst,E5464393
New,,166 Caledonia Rd,,,,Toronto W03,Corso Italia-Davenport,"$1,799,900",Semi-Detached,2-Storey,5,2,5,N,5,Detached,Wall Unit,Gas,1/4/2022,CENTURY 21 MILLE...,905-450-8300,2.50%,W5464193
New,,106-108 King St,,,,Toronto W04,Weston,"$1,800,000",Multiplex,2-Storey,3,,3,N,1,None,Central Air,Gas,7/20/2021,"ARCREALTY INC., ...",416-221-8889,2.5%plus H...,W5313990
New,,4 Glenholme Ave,,,,Toronto W03,Corso Italia-Davenport,"$1,800,000",Multiplex,2 1/2 Storey,6,,6,N,5,Detached,None,Gas,12/24/2021,SOLTANIAN REAL E...,416-901-8881,2.50%,W5460779
New,,103 Slan Ave,,,,Toronto E09,Morningside,"$1,820,000",Detached,2-Storey,7,3,4,N,1,Built-In,Central Air,Gas,11/4/2021,RE/MAX REALTRON ...,905-508-9500,2.50%,E5423310
New,,11 Fairview Ave,,,,Toronto W02,Runnymede-Bloor West Village,"$1,850,000",Detached,2-Storey,4,1,3,N,2,Detached,Window Unit,Gas,1/4/2022,RE/MAX WEST REAL...,416-769-1616,2.50%,W5463792
New,,6 Garnet Ave,,,,Toronto W02,Dovercourt-Wallace Emerson-Junction,"$1,869,000",Detached,2 1/2 Storey,5,1,3,Y,2,Detached,Central Air,Gas,11/24/2021,FREEMAN REAL EST...,416-535-3103,2.25% Plus...,W5441068
New,,2977 Lawrence Ave E Ave,,,,Toronto E09,Bendale,"$1,899,000",Duplex,2-Storey,8,,4,Y,2,None,Window Unit,Gas,11/26/2021,ROYAL LEPAGE TER...,416-496-9220,2.50%,E5443187
New,,1221 Royal York Rd,,,,Toronto W08,Edenbridge-Humber Valley,"$1,899,000",Detached,2-Storey,3,,2,Y,1,Attached,Central Air,Gas,1/12/2022,SOTHEBY`S INTERN...,416-916-3931,2.5% Plus ...,W5470140
New,,Lot7-7 Franklin Ave,,,,Toronto E10,Highland Creek,"$1,899,900",Detached,2-Storey,4,,4,Y,1,Built-In,Other,Propane,10/22/2021,ORION REALTY COR...,416-733-7784,2.5% Net O...,E5411105
New,,170 Yarmouth Rd,,,,Toronto W02,Dovercourt-Wallace Emerson-Junction,"$1,939,000",Att/Row/Twnhouse,2-Storey,4,1,3,N,2,None,Central Air,Gas,11/23/2021,CITYSITES REALTY...,416-218-9898,2.5% + Hst...,W5439700
New,,L3-7 Franklin Ave,,,,Toronto E10,Highland Creek,"$1,949,900",Detached,2-Storey,5,,4,Y,1,Built-In,Central Air,Propane,10/22/2021,ORION REALTY COR...,416-733-7784,2.5% Net O...,E5411091
New,,1443 Kingston Rd,,,,Toronto E06,Birchcliffe-Cliffside,"$1,950,000",Multiplex,Other,5,,5,Y,4,Detached,None,Gas,10/15/2021,CUSHMAN & WAKEFI...,416-862-0611,2%,E5407900
New,,22 Woodcroft Cres,,,,Toronto W03,Caledonia-Fairbank,"$1,988,800",Detached,2-Storey,3,,4,N,1,Built-In,Central Air,Gas,11/8/2021,REAL ESTATE ADVI...,416-691-3000,2.5% + Hst,W5427013
New,,10 Seaforth Ave,,,,Toronto W01,South Parkdale,"$1,990,000",Att/Row/Twnhouse,2-Storey,3,1,3,N,1,None,Central Air,Gas,1/6/2022,RE/MAX WEST REAL...,416-769-1616,2.5% + Hst...,W5465653
New,,77 1/2 Wright Ave,,,,Toronto W01,Roncesvalles,"$1,994,999",Detached,3-Storey,8,,5,Y,5,None,Central Air,Gas,11/9/2021,FOREST HILL REAL...,416-363-3473,2.5% + Hst,W5427321
New,,148 Rowntree Mill Rd,,,,Toronto W05,Humber Summit,"$1,999,000",Detached,Bungalow,3,3,2,N,1,Detached,None,Propane,1/4/2022,HOMELIFE/FUTURE ...,905-201-9977,2.5% + Hst,W5464202
New,,48 Martindale Rd,,,,Toronto E08,Cliffcrest,"$1,999,999",Detached,2-Storey,4,2,5,N,1,Built-In,Central Air,Gas,12/8/2021,RE/MAX ACE REALT...,416-270-1111,2.5% + Hst,E5451367
New,,68 Ninth St,,,,Toronto W06,New Toronto,"$2,000,000",Multiplex,Other,4,1,5,Y,5,Other,Central Air,Gas,1/10/2022,KELLER WILLIAMS ...,905-812-8123,2.5% Plus ...,W5468420
New,,1267 King St W,,,,Toronto W01,South Parkdale,"$2,079,000",Semi-Detached,2 1/2 Storey,9,1,10,N,1,Other,Central Air,Gas,11/11/2021,RE/MAX HALLMARK ...,416-494-7653,2.50% Plus...,W5430068
New,,4284 Lawrence Ave E,,,,Toronto E10,West Hill,"$2,100,000",Detached,Bungalow,3,2,2,N,1,Attached,Central Air,Gas,12/10/2021,MINCOM NEW VISIO...,905-430-6066,2.5% + H.S...,E5453226
New,,1299 St Clair Ave W,,,,Toronto W03,Corso Italia-Davenport,"$2,100,000",Store w/Apt/Offc,2-Storey,2,,2,N,1,None,Window Unit,Gas,11/17/2021,RE/MAX ULTIMATE ...,416-656-3500,2% + Hst,W5434810
New,,3138 Dundas St W,,,,Toronto W02,Junction Area,"$2,100,000",Store w/Apt/Offc,3-Storey,4,2,3,N,2,None,Central Air,Gas,11/19/2021,HARVEY KALLES RE...,416-441-2888,2.50%,W5437394
New,,18 Sorauren Ave,,,,Toronto W01,Roncesvalles,"$2,100,000",Semi-Detached,2 1/2 Storey,4,1,5,Y,1,Detached,Central Air,Gas,1/3/2022,HILLCREST HOMELI...,416-556-9596,2.50%,W5463358
New,,36 Arcadian Circ,,,,Toronto W06,Long Branch,"$2,148,888",Detached,2-Storey,5,,4,N,4,None,None,Gas,1/3/2022,ROYAL LEPAGE YOU...,905-832-6656,2.25%,W5463315
New,,214 Hallmark Ave,,,,Toronto W06,Alderwood,"$2,149,000",Duplex,2-Storey,6,1,3,N,2,Detached,Central Air,Gas,10/8/2021,ROYAL LEPAGE POR...,416-259-9639,2.50%,W5396618
New,,69 Twenty Ninth St,,,,Toronto W06,Long Branch,"$2,188,000",Detached,2-Storey,4,,4,Y,1,Attached,Central Air,Gas,1/7/2022,ROYAL LEPAGE MAX...,416-324-2626,2.25% Net...,W5467022
New,,2 Chauncey Ave,,,,Toronto W08,Islington-City Centre West,"$2,195,000",Semi-Detached,2-Storey,3,1,4,N,1,Built-In,Central Air,Gas,1/7/2022,RE/MAX HALLMARK ...,416-485-7575,2.5%+Net O...,W5467279
New,,1363 King St W,,,,Toronto W01,South Parkdale,"$2,199,000",Detached,3-Storey,7,3,4,N,4,None,None,Gas,11/24/2021,HOMELIFE SUPERST...,416-740-4000,2.50%,W5441255
New,,276 Lanor Ave,,,,Toronto W06,Alderwood,"$2,200,000",Detached,Bungalow,3,1,2,N,2,Detached,Central Air,Gas,11/8/2021,MINCOM SOLUTIONS...,905-812-1100,2.25 % + H...,W5426390
New,,123 Sixteenth St,,,,Toronto W06,New Toronto,"$2,249,000",Detached,2-Storey,4,,5,Y,1,Built-In,Central Air,Gas,1/6/2022,RE/MAX PREMIER I...,416-987-8000,2.5% Plus ...,W5465689
New,,4 Shamrock Ave,,,,Toronto W06,Long Branch,"$2,289,000",Detached,Bungalow,2,,2,Y,1,Detached,None,Gas,8/26/2021,FOREST HILL REAL...,905-695-6195,2.5% + Hst,W5351119
New,,114 Gardenview Cres,,,,Toronto W02,Runnymede-Bloor West Village,"$2,290,000",Detached,Bungalow,3,5,2,Y,1,Detached,Central Air,Gas,10/14/2021,RIGHT AT HOME RE...,905-695-7888,2.50%,W5405476
New,,98 Goswell Rd,,,,Toronto W08,Islington-City Centre West,"$2,298,000",Detached,2-Storey,4,1,5,Y,1,Attached,Central Air,Gas,1/11/2022,RE/MAX WEST REAL...,416-769-1616,2.5% + Hst,W5469429
New,,2 Chauncey Ave,,,,Toronto W08,Islington-City Centre West,"$2,299,000",Semi-Detached,2-Storey,3,1,4,N,1,Built-In,Central Air,Gas,1/7/2022,RE/MAX HALLMARK ...,416-485-7575,2.5%+ Net ...,W5467281
New,,205 Prince Edward Dr S,,,,Toronto W07,Stonegate-Queensway,"$2,300,000",Detached,Bungalow,3,,2,N,1,Attached,Wall Unit,Gas,11/8/2021,MINCOM SOLUTIONS...,905-812-1100,2.25% Plus...,W5426428
New,,163 Evelyn Ave,,,,Toronto W02,High Park North,"$2,300,000",Triplex,2-Storey,8,,3,N,3,Detached,None,Gas,1/10/2022,ROYAL LEPAGE REA...,416-236-1871,2.25% Plus...,W5468414
New,,41 Radlett Ave,,,,Toronto W06,Alderwood,"$2,348,800",Detached,2-Storey,4,2,4,N,1,Detached,Central Air,Gas,1/3/2022,KELLER WILLIAMS ...,416-572-1016,2.50%,W5463337
New,,41 Heathfield Dr,,,,Toronto E08,Scarborough Village,"$2,350,000",Detached,2-Storey,5,,4,Y,1,Attached,None,Gas,1/6/2022,REAL ESTATE ADVI...,416-691-3000,2.50%,E5466323
New,,7 Greenbrook Dr,,,,Toronto W04,Beechborough-Greenbrook,"$2,399,000",Detached,Bungalow,4,,4,Y,1,None,Central Air,Gas,12/23/2021,REAL ESTATE HOME...,416-698-2090,3% If Sol...,W5460420
New,,112 Gardenview Cres,,,,Toronto W02,Runnymede-Bloor West Village,"$2,490,000",Multiplex,Other,9,5,6,Y,2,Detached,Central Air,Gas,10/18/2021,RIGHT AT HOME RE...,905-695-7888,2.50%,W5406955
New,,239 Melrose St,,,,Toronto W06,Mimico,"$2,524,999",Multiplex,2-Storey,7,,6,N,6,None,Window Unit,Gas,12/21/2021,RE/MAX PROFESSIO...,416-236-1241,"2,25",W5459554
New,,60 Sparrow Ave,,,,Toronto W04,Yorkdale-Glen Park,"$2,550,000",Detached,2 1/2 Storey,5,2,5,Y,4,Attached,Central Air,Gas,1/4/2022,CITY COMMERCIAL ...,416-968-3434,1.50%,W5463725
New,,298 South Kingsway,,,,Toronto W01,High Park-Swansea,"$2,599,000",Triplex,2-Storey,5,1,5,N,3,Attached,Central Air,Gas,11/1/2021,RE/MAX REALTY SP...,905-858-3434,2.5% + Hst,W5418896
New,,103 Tenth St,,,,Toronto W06,New Toronto,"$2,649,900",Detached,2-Storey,4,,5,Y,1,Attached,Central Air,Gas,12/3/2021,RE/MAX ABOUTOWNE...,905-842-7000,2 % + Hst,W5448457
New,,1472 St Clair Ave W,,,,Toronto W03,Corso Italia-Davenport,"$2,688,800",Store w/Apt/Offc,3-Storey,4,4,5,N,3,None,None,Gas,6/3/2021,"EXP REALTY, BROK...",866-530-7737,2%,W5261838
New,,162 Varsity Rd,,,,Toronto W02,Lambton Baby Point,"$2,799,000",Detached,2-Storey,5,2,3,Y,3,Detached,Central Air,Gas,10/29/2021,"ON THE BLOCK, BR...",416-853-7407,2.5,W5417138
New,,2-2A Via Italia,,,,Toronto W03,Corso Italia-Davenport,"$2,800,000",Semi-Detached,2-Storey,6,,2,N,2,None,Central Air,Gas,11/4/2021,RE/MAX PREMIER I...,416-743-2000,2.5% + Hst,W5426249
New,,52 Allister Ave,,,,Toronto E08,Cliffcrest,"$2,899,000",Detached,2-Storey,5,1,5,Y,1,Attached,Central Air,Gas,1/11/2022,RE/MAX ACE REALT...,416-270-1111,2.50%,E5469060
New,,100 Old Mill Rd,,,,Toronto W08,Kingsway South,"$2,950,000",Detached,2-Storey,5,1,5,Y,2,Attached,Central Air,Gas,10/29/2021,BABIAK TEAM REAL...,416-717-8853,2.25% Plus...,W5417075
New,,25 Wood Glen Rd,,,,Toronto E06,Birchcliffe-Cliffside,"$2,995,000",Detached,3-Storey,4,,3,Y,1,Attached,Central Air,Gas,1/11/2022,RE/MAX HALLMARK ...,416-699-0303,2.50%,E5469544
New,,216 Keele St,,,,Toronto W02,High Park North,"$2,998,000",Multiplex,3-Storey,8,1,9,N,7,None,Wall Unit,Gas,11/11/2021,ROYAL LEPAGE REA...,416-487-4311,2.50%,W5429289
New,,1 Maynard Ave,,,,Toronto W01,South Parkdale,"$2,999,900",Detached,3-Storey,3,2,4,N,3,None,Wall Unit,Gas,10/21/2021,RE/MAX REALTY EN...,905-855-2200,2.5% +Hst,W5410172
New,,154 Windermere Ave,,,,Toronto W01,High Park-Swansea,"$2,999,999",Detached,2-Storey,3,,1,Y,1,Detached,Central Air,Gas,10/8/2021,RIGHT AT HOME RE...,905-695-7888,2.50%,W5398807
New,,31 Tyndall Ave,,,,Toronto W01,South Parkdale,"$2,999,999",Detached,3-Storey,5,1,4,Y,4,None,Central Air,Gas,11/12/2021,ROYAL LEPAGE REA...,905-822-6900,2% Plus Hs...,W5431170
New,,18 West Hill Dr,,,,Toronto E10,West Hill,"$3,000,000",Detached,2-Storey,3,2,3,Y,1,Attached,Central Air,Gas,12/3/2021,CENTURY 21 PARKL...,416-690-2121,2.50%,E5448721
New,,8 Yorkleigh Ave,,,,Toronto W09,Humber Heights,"$3,155,000",Detached,2-Storey,3,1,3,N,1,Attached,Other,Other,1/2/2022,KELLER WILLIAMS ...,416-445-8855,2.5% Plus ...,W5462692
New,,3 Harding Blvd,,,,Toronto E06,Birchcliffe-Cliffside,"$3,188,000",Detached,2-Storey,4,1,5,N,1,Attached,Central Air,Gas,12/2/2021,RE/MAX ROYAL PRO...,905-554-0101,2.25%,E5447541
New,,2011 Eglinton Ave W,,,,Toronto W03,Caledonia-Fairbank,"$3,199,000",Multiplex,2-Storey,9,3,9,N,9,None,None,Gas,2/12/2021,NEW WORLD 2000 R...,800-704-2334,2.50%,W5114411
New,,73 Bonnyview Dr,,,,Toronto W07,Stonegate-Queensway,"$3,300,000",Detached,2-Storey,4,2,5,Y,1,Built-In,Central Air,Gas,11/8/2021,"ATV REALTY INC, ...",416-503-2373,2.5%+Hst,W5426142
New,,25 Woodbank Rd,,,,Toronto W08,Islington-City Centre West,"$3,333,000",Detached,2-Storey,5,1,5,Y,1,Built-In,Central Air,Gas,11/15/2021,HOMELIFE/RESPONS...,905-949-0070,2.50%,W5432989
New,,5 Weston Wood Rd,,,,Toronto W09,Humber Heights,"$3,350,000",Detached,2-Storey,4,,5,Y,1,Built-In,Central Air,Gas,9/2/2021,RE/MAX WEST REAL...,416-745-2300,2.50% Plus...,W5357558
New,,9 Chestnut Hills Cres,,,,Toronto W08,Edenbridge-Humber Valley,"$3,399,000",Detached,2-Storey,4,1,5,Y,1,Attached,Central Air,Gas,10/20/2021,RE/MAX PROFESSIO...,416-236-1241,2.25 + Hst,W5408512
New,,40 Mattice Rd,,,,Toronto W08,Islington-City Centre West,"$3,475,000",Detached,2-Storey,4,,6,N,1,Built-In,Central Air,Gas,1/6/2022,PG DIRECT REALTY...,877-709-0027,$1.00 By S...,W5466373
New,,269 Falstaff Ave,,,,Toronto W04,Maple Leaf,"$3,499,000",Detached,2-Storey,4,2,5,Y,1,Built-In,Central Air,Gas,7/26/2021,RIGHT AT HOME RE...,289-357-3000,2%+Hst,W5319843
New,,101 Government Rd,,,,Toronto W08,Kingsway South,"$3,650,000",Detached,2-Storey,4,1,5,Y,1,Attached,Central Air,Gas,1/10/2022,SUTTON GROUP - O...,416-234-2424,2.50%,W5469165
New,,12 Sunvale Dr,,,,Toronto W09,Willowridge-Martingrove-Richview,"$3,688,000",Detached,2-Storey,5,2,8,Y,1,Built-In,Central Air,Gas,10/27/2021,ACRO GOLD REALTY...,416-628-0930,2.5% Less ...,W5414847
New,,161 Berry Rd,,,,Toronto W07,Stonegate-Queensway,"$3,875,880",Multiplex,2 1/2 Storey,9,5,8,N,5,None,Other,Gas,12/15/2021,RIGHT AT HOME RE...,905-565-9200,3%,W5456715
New,,222 William St,,,,Toronto W04,Weston,"$4,000,000",Detached,Bungalow,3,1,2,N,1,None,Central Air,Gas,9/14/2021,RE/MAX HALLMARK ...,416-494-7653,2.50%,W5372644
New,,70 North Dr,,,,Toronto W08,Edenbridge-Humber Valley,"$4,500,000",Detached,Sidesplit 3,4,1,4,Y,1,Attached,Central Air,Gas,10/28/2021,IPRO REALTY LTD....,905-268-1000,2.25%,W5417269
New,,198 Dunn Ave,,,,Toronto W01,South Parkdale,"$4,999,900",Multiplex,3-Storey,9,3,12,N,1,Detached,None,Gas,11/17/2021,SAGE REAL ESTATE...,416-483-8000,2% Of Fina...,W5435131
New,,1 Fenwood Hts,,,,Toronto E08,Cliffcrest,"$5,000,000",Detached,Bungalow-Raised,3,,1,N,1,None,Window Unit,Electric,3/16/2021,RE/MAX ULTIMATE ...,416-487-5131,2.50%,E5154214
New,,1 Fenwood Hts,,,,Toronto E08,Cliffcrest,"$5,000,000",Vacant Land,,,,0,,,,,,3/16/2021,RE/MAX ULTIMATE ...,416-487-5131,2.50%,E5154215
New,,460-474 Browns Line,,,,Toronto W06,Alderwood,"$5,999,800",Detached,2-Storey,5,,5,N,3,None,Central Air,Gas,12/6/2021,GOWEST REALTY LT...,416-534-3511,2% + Hst,W5450230
New,,89 Kingsway Cres,,,,Toronto W08,Kingsway South,"$7,995,000",Detached,2-Storey,5,,8,Y,1,Attached,Other,Grnd Srce,10/29/2021,RE/MAX PROFESSIO...,416-232-9000,2.5,W5417839
New,,4 Hatfield Cres,,,,Toronto W10,Elms-Old Rexdale,"$849,000",Detached,1 1/2 Storey,2,2,2,N,1,Detached,Central Air,Gas,1/4/2022,CENTURY 21 PEOPL...,416-742-8000,2.5% + Hst,W5464222
New,,19 Bemberg Crt,,,,Toronto W10,Elms-Old Rexdale,"$849,900",Semi-Detached,Backsplit 4,4,,2,N,1,None,Central Air,Gas,1/10/2022,REALTY EXECUTIVE...,416-621-2300,2.5% + Hst,W5468183
New,,23 Dorward Dr,,,,Toronto W10,Mount Olive-Silverstone-Jamestown,"$999,900",Detached,Backsplit 4,4,1,3,N,1,Detached,Central Air,Gas,1/9/2022,ROYAL LEPAGE FLO...,905-564-2100,2.50 % + H...,W5467767
New,,9 Amaron Ave,,,,Toronto W10,Thistletown-Beaumonde Heights,"$1,049,900",Detached,Bungalow,3,1,3,Y,1,Detached,Central Air,Gas,1/10/2022,RE/MAX PREMIER I...,416-743-2000,2.5 %,W5468541
New,,35 Chilcot Ave,,,,Toronto W10,Elms-Old Rexdale,"$1,199,999",Detached,1 1/2 Storey,3,2,2,Y,1,Detached,Central Air,Gas,11/27/2021,HOMELIFE LANDMAR...,905-305-1600,2.50%,W5443512
New,,145 Silverstone Dr,,,,Toronto W10,Mount Olive-Silverstone-Jamestown,"$1,231,000",Detached,Bungalow,4,2,2,Y,1,Detached,Central Air,Gas,1/7/2022,HOMELIFE/MIRACLE...,416-747-9777,2.5%-199Mf,W5467290
New,,107 Mount Olive Dr,,,,Toronto W10,Mount Olive-Silverstone-Jamestown,"$1,279,000",Detached,2-Storey,4,1,3,N,1,Attached,Central Air,Gas,1/8/2022,RE/MAX COMMUNITY...,416-287-2222,2.50%,W5467611
New,,8 & 10 Thistle Down Blvd E,,,,Toronto W10,Thistletown-Beaumonde Heights,"$2,600,000",Semi-Detached,Bungalow,6,3,4,N,2,None,Central Air,Gas,1/10/2022,ROYAL LEPAGE TER...,416-495-4061,2.50%,W5468712
